#PATH-POINTS-START Path
141.328,-64.363,120,0
139.519,-65.215,120
137.703,-66.055,120
135.882,-66.881,120
134.055,-67.694,120
132.222,-68.495,120
130.384,-69.284,120
128.542,-70.062,120
126.694,-70.828,120
124.843,-71.585,120
122.988,-72.331,120
121.128,-73.068,120
119.266,-73.796,120
117.399,-74.516,120
115.53,-75.228,120
113.658,-75.932,120
111.784,-76.629,120
109.907,-77.32,120
108.028,-78.006,120
106.147,-78.685,120
104.265,-79.36,120
102.38,-80.031,120
100.495,-80.697,120
98.608,-81.36,120
96.72,-82.02,120
94.831,-82.677,120
92.941,-83.332,120
91.051,-83.985,120
89.16,-84.637,120
87.269,-85.287,120
85.377,-85.937,120
83.486,-86.587,120
81.594,-87.236,120
79.702,-87.886,120
77.811,-88.537,120
75.92,-89.188,120
74.03,-89.841,120
72.14,-90.495,120
70.25,-91.151,120
68.362,-91.809,120
66.474,-92.47,120
64.587,-93.132,120
62.701,-93.798,120
60.816,-94.466,120
58.932,-95.138,120
57.049,-95.812,120
55.168,-96.491,120
53.288,-97.173,120
51.409,-97.858,120
49.532,-98.548,120
47.656,-99.242,120
45.781,-99.94,120
43.909,-100.642,120
42.038,-101.348,120
40.168,-102.059,120
38.301,-102.775,120
36.435,-103.496,120
34.571,-104.221,120
32.709,-104.951,120
30.849,-105.685,120
28.991,-106.425,120
27.135,-107.17,120
25.281,-107.921,120
23.429,-108.676,120
21.579,-109.436,120
19.731,-110.202,120
17.886,-110.972,120
16.043,-111.748,120
14.201,-112.529,120
12.362,-113.316,120
10.526,-114.107,120
8.692,-114.905,120
6.86,-115.707,120
5.03,-116.515,120
3.203,-117.328,120,0
2.205,-117.999,120
4.2,-118.14,120
6.195,-118.28,120
8.19,-118.421,120
10.185,-118.561,120
12.18,-118.702,120
14.175,-118.842,120
16.17,-118.983,120
18.165,-119.123,120
20.16,-119.264,120
22.155,-119.404,120
24.151,-119.545,120
26.146,-119.685,120
28.141,-119.826,120
30.136,-119.967,120
32.131,-120.107,120
34.126,-120.248,120
36.121,-120.388,120
38.116,-120.529,120
40.111,-120.669,120
42.106,-120.81,120
44.101,-120.95,120,90
45.65,-119.772,120
47.15,-118.449,120
48.65,-117.126,120
50.15,-115.804,120
51.65,-114.481,120
53.151,-113.158,120
54.651,-111.835,120
56.151,-110.513,120
57.651,-109.19,120
59.151,-107.867,120
60.651,-106.544,120
62.151,-105.222,120
63.651,-103.899,120
65.151,-102.576,120
66.652,-101.253,120
68.152,-99.931,120
69.652,-98.608,120
71.152,-97.285,120
72.652,-95.962,120
74.152,-94.639,120
75.652,-93.317,120
77.152,-91.994,120
78.652,-90.671,120
80.153,-89.348,120
81.653,-88.026,120
83.153,-86.703,120
84.653,-85.38,120
86.153,-84.057,120
87.653,-82.735,120
89.153,-81.412,120
90.653,-80.089,120
92.153,-78.766,120
93.653,-77.444,120
95.154,-76.121,120
96.654,-74.798,120
